Store,Date,Weekly_Sales
27,2011-05-13,1763545.32
27,2011-05-20,1725268.56
27,2011-05-27,1820723.17
27,2011-06-03,2053708.01
27,2011-06-10,1817914.71
27,2011-06-17,1814740.09
27,2011-06-24,1811455.15
27,2011-07-01,1949983.93
27,2011-07-08,2000055.27
27,2011-07-15,1762155.79
27,2011-07-22,1754879.45
27,2011-07-29,1744879.06
27,2011-08-05,1747289.53
27,2011-08-12,1758437.96
27,2011-08-19,1781905.24
27,2011-08-26,2034400.78
27,2011-09-02,1511717.53
27,2011-09-09,1911470.84
27,2011-09-16,1613773.9
27,2011-09-23,1606208.68
27,2011-09-30,1599626.26
27,2011-10-07,1672339.27
27,2011-10-14,1682652.51
27,2011-10-21,1689591.44
27,2011-10-28,1710372.4
27,2011-11-04,1621109.3
27,2011-11-11,1800728.07
27,2011-11-18,1723739.44
27,2011-11-25,2504400.71
27,2011-12-02,1806924.74
27,2011-12-09,2014665.98
27,2011-12-16,2205919.86
27,2011-12-23,2739019.75
27,2011-12-30,1650604.6
27,2012-01-06,1535287.4
27,2012-01-13,1492399.1300000001
27,2012-01-20,1542131.05
27,2012-01-27,1263534.86
27,2012-02-03,1564246.02
27,2012-02-10,1651605.35
27,2012-02-17,1606221.56
27,2012-02-24,1648602.3900000001
27,2012-03-02,1509323.09
27,2012-03-09,1607343.41
27,2012-03-16,1635984.07
27,2012-03-23,1620839.34
27,2012-03-30,1615494.14
27,2012-04-06,1899013.3399999999
27,2012-04-13,1650405.21
27,2012-04-20,1639999.47
27,2012-04-27,1565498.84
27,2012-05-04,1669388.45
27,2012-05-11,1674306.31
27,2012-05-18,1707158.82
27,2012-05-25,1818906.73
27,2012-06-01,1900638.6
27,2012-06-08,1764756.31
27,2012-06-15,1773500.56
27,2012-06-22,1837884.79
27,2012-06-29,1842555.32
27,2012-07-06,2062224.92
27,2012-07-13,1755889.53
27,2012-07-20,1730913.66
27,2012-07-27,1625883.71
27,2012-08-03,1705810.84
27,2012-08-10,1720537.26
27,2012-08-17,1735339.59
27,2012-08-24,1780443.3599999999
27,2012-08-31,1731935.43
27,2012-09-07,1840955.23
27,2012-09-14,1519604.5
27,2012-09-21,1557485.75
27,2012-09-28,1540687.6300000001
27,2012-10-05,1591816.8800000001
27,2012-10-12,1660081.29
27,2012-10-19,1620374.24
27,2012-10-26,1703047.74
28,2010-02-05,1672352.29
28,2010-02-12,1558968.49
28,2010-02-19,1491300.42
28,2010-02-26,1542173.33
28,2010-03-05,1608435.45
28,2010-03-12,1326877.11
28,2010-03-19,1279819.43
28,2010-03-26,1245268.77
28,2010-04-02,1441559.4
28,2010-04-09,1382359.21
28,2010-04-16,1268240.66
28,2010-04-23,1244177.21
28,2010-04-30,1186971.02
28,2010-05-07,1532893.22
28,2010-05-14,1245898.73
28,2010-05-21,1217923.71
28,2010-05-28,1176588.25
28,2010-06-04,1543678.02
28,2010-06-11,1348995.17
28,2010-06-18,1267619.06
28,2010-06-25,1231025.07
28,2010-07-02,1399960.15
28,2010-07-09,1340293.87
28,2010-07-16,1225336.41
28,2010-07-23,1205884.98
28,2010-07-30,1150204.71
28,2010-08-06,1523101.3800000001
28,2010-08-13,1218688.09
28,2010-08-20,1195897.6
28,2010-08-27,1191585.92
28,2010-09-03,1523410.71
28,2010-09-10,1246062.17
28,2010-09-17,1159812.35
28,2010-09-24,1111797.21
28,2010-10-01,1203080.41
28,2010-10-08,1334571.87
28,2010-10-15,1158062.99
28,2010-10-22,1120619.32
28,2010-10-29,1231688.48
28,2010-11-05,1501663.26
28,2010-11-12,1266460.45
28,2010-11-19,1179315.72
28,2010-11-26,1937033.5
28,2010-12-03,1447916.29
28,2010-12-10,1466164.49
28,2010-12-17,1510443.62
28,2010-12-24,2026026.39
28,2010-12-31,1090558.57
28,2011-01-07,1402902.47
28,2011-01-14,1098286.61
28,2011-01-21,1079669.11
28,2011-01-28,1127859.69
28,2011-02-04,1564897.32
28,2011-02-11,1397301.3800000001
28,2011-02-18,1514828.82
28,2011-02-25,1311796.91
28,2011-03-04,1723736.9100000001
28,2011-03-11,1380836.35
28,2011-03-18,1286413.71
28,2011-03-25,1201059.72
28,2011-04-01,1336838.41
28,2011-04-08,1414713.5
28,2011-04-15,1240126.07
28,2011-04-22,1297452.0
28,2011-04-29,1222367.9000000001
28,2011-05-06,1515890.3800000001
28,2011-05-13,1253316.3
28,2011-05-20,1151282.31
28,2011-05-27,1160043.98
28,2011-06-03,1403779.25
28,2011-06-10,1339972.83
28,2011-06-17,1268503.49
28,2011-06-24,1208809.34
28,2011-07-01,1319054.57
28,2011-07-08,1459655.8499999999
28,2011-07-15,1197373.13
28,2011-07-22,1165870.54
28,2011-07-29,1114530.29
28,2011-08-05,1523870.8900000001
28,2011-08-12,1218764.94
28,2011-08-19,1200019.74
28,2011-08-26,1166479.51
28,2011-09-02,1468871.49
28,2011-09-09,1310087.0
28,2011-09-16,1159212.1
28,2011-09-23,1109105.92
28,2011-09-30,1120731.76
28,2011-10-07,1557314.58
28,2011-10-14,1220984.94
28,2011-10-21,1203172.05
28,2011-10-28,1242746.06
28,2011-11-04,1576654.67
28,2011-11-11,1402654.95
28,2011-11-18,1255081.22
28,2011-11-25,1929738.27
28,2011-12-02,1368130.35
28,2011-12-09,1467024.3
28,2011-12-16,1429954.66
28,2011-12-23,1796203.51
28,2011-12-30,1270036.53
28,2012-01-06,1466046.07
28,2012-01-13,1161190.29
28,2012-01-20,1129540.48
28,2012-01-27,1132948.48
28,2012-02-03,1531599.44
28,2012-02-10,1572966.15
28,2012-02-17,1501503.68
28,2012-02-24,1323487.91
28,2012-03-02,1451740.57
28,2012-03-09,1680764.06
28,2012-03-16,1337875.49
28,2012-03-23,1216059.41
28,2012-03-30,1209524.11
28,2012-04-06,1559592.79
28,2012-04-13,1290684.95
28,2012-04-20,1180797.2
28,2012-04-27,1170456.16
28,2012-05-04,1450628.8499999999
28,2012-05-11,1264575.18
28,2012-05-18,1213310.45
28,2012-05-25,1151214.41
28,2012-06-01,1245480.95
28,2012-06-08,1440687.69
28,2012-06-15,1229760.97
28,2012-06-22,1180671.55
28,2012-06-29,1129031.98
28,2012-07-06,1500863.54
28,2012-07-13,1179915.04
28,2012-07-20,1149427.48
28,2012-07-27,1135035.09
28,2012-08-03,1376520.0999999999
28,2012-08-10,1269113.41
28,2012-08-17,1184198.41
28,2012-08-24,1199309.59
28,2012-08-31,1227118.75
28,2012-09-07,1469693.99
28,2012-09-14,1124660.77
28,2012-09-21,1135340.19
28,2012-09-28,1129508.61
28,2012-10-05,1462941.03
28,2012-10-12,1205536.71
28,2012-10-19,1143724.48
28,2012-10-26,1213860.61
29,2010-02-05,538634.46
29,2010-02-12,529672.95
29,2010-02-19,542399.07
29,2010-02-26,488417.61
29,2010-03-05,535087.91
29,2010-03-12,519042.49
29,2010-03-19,496851.6
29,2010-03-26,552985.34
29,2010-04-02,599629.25
29,2010-04-09,569937.23
29,2010-04-16,509100.84
29,2010-04-23,505329.66
29,2010-04-30,501013.47000000003
29,2010-05-07,568497.35
29,2010-05-14,518940.88
29,2010-05-21,502021.82
29,2010-05-28,577627.66
29,2010-06-04,588017.66
29,2010-06-11,540716.58
29,2010-06-18,558731.74
29,2010-06-25,585548.79
29,2010-07-02,581473.55
29,2010-07-09,563449.43
29,2010-07-16,512292.01
29,2010-07-23,506502.09
29,2010-07-30,509872.77
29,2010-08-06,519787.93
29,2010-08-13,495269.0
29,2010-08-20,531640.1900000001
29,2010-08-27,545766.13
29,2010-09-03,579272.38
29,2010-09-10,491290.37
29,2010-09-17,463752.89
29,2010-09-24,465338.41
29,2010-10-01,474698.01
29,2010-10-08,530059.06
29,2010-10-15,483011.69
29,2010-10-22,505221.17
29,2010-10-29,527058.59
29,2010-11-05,521002.97
29,2010-11-12,524450.7
29,2010-11-19,508174.55
29,2010-11-26,975268.91
29,2010-12-03,642678.53
29,2010-12-10,713834.74
29,2010-12-17,850538.25
29,2010-12-24,1130926.79
29,2010-12-31,465992.01999999996
29,2011-01-07,455952.18
29,2011-01-14,426905.26
29,2011-01-21,445134.15
29,2011-01-28,410426.97
29,2011-02-04,504126.89
29,2011-02-11,550387.78
29,2011-02-18,542529.21
29,2011-02-25,483660.15
29,2011-03-04,536031.67
29,2011-03-11,493430.45
29,2011-03-18,493653.43
29,2011-03-25,478773.05
29,2011-04-01,475615.26
29,2011-04-08,505304.33
29,2011-04-15,518245.97
29,2011-04-22,589252.69
29,2011-04-29,493078.64
29,2011-05-06,534372.53
29,2011-05-13,549551.02
29,2011-05-20,492932.51
29,2011-05-27,550735.64
29,2011-06-03,598251.5700000001
29,2011-06-10,558431.4400000001
29,2011-06-17,536914.17
29,2011-06-24,545368.17
29,2011-07-01,567114.6
29,2011-07-08,547586.07
29,2011-07-15,505246.15
29,2011-07-22,507335.75
29,2011-07-29,474653.06
29,2011-08-05,503486.37
29,2011-08-12,471311.5
29,2011-08-19,498056.0
29,2011-08-26,608294.98
29,2011-09-02,497085.91
29,2011-09-09,505406.72000000003
29,2011-09-16,474129.35
29,2011-09-23,475696.37
29,2011-09-30,446516.26
29,2011-10-07,514993.0
29,2011-10-14,475776.45
29,2011-10-21,505068.22000000003
29,2011-10-28,515119.64
29,2011-11-04,620735.72
29,2011-11-11,531600.62
29,2011-11-18,504601.29
29,2011-11-25,913165.19
29,2011-12-02,579874.22
29,2011-12-09,633240.53
29,2011-12-16,736805.66
29,2011-12-23,1016637.39
29,2011-12-30,551743.05
29,2012-01-06,469773.85
29,2012-01-13,444756.37
29,2012-01-20,446863.31
29,2012-01-27,395987.24
29,2012-02-03,493159.35
29,2012-02-10,545840.05
29,2012-02-17,559606.91
29,2012-02-24,488782.63
29,2012-03-02,500801.72
29,2012-03-09,504750.35
29,2012-03-16,489293.72
29,2012-03-23,517408.48
29,2012-03-30,504566.27999999997
29,2012-04-06,633826.55
29,2012-04-13,520493.83
29,2012-04-20,525200.59
29,2012-04-27,497250.22000000003
29,2012-05-04,504963.83999999997
29,2012-05-11,529707.87
29,2012-05-18,543706.04
29,2012-05-25,549665.67
29,2012-06-01,576252.35
29,2012-06-08,554093.15
29,2012-06-15,552338.76
29,2012-06-22,581854.5
29,2012-06-29,555954.13
29,2012-07-06,578832.41
29,2012-07-13,514709.76
29,2012-07-20,506705.36
29,2012-07-27,475158.24
29,2012-08-03,504754.74
29,2012-08-10,518628.42
29,2012-08-17,416881.66
29,2012-08-24,615026.15
29,2012-08-31,545844.91
29,2012-09-07,540811.85
29,2012-09-14,475127.18
29,2012-09-21,489079.23
29,2012-09-28,489674.23
29,2012-10-05,520632.8
29,2012-10-12,513737.0
29,2012-10-19,516909.24
29,2012-10-26,534970.68
30,2010-02-05,465108.52
30,2010-02-12,497374.57
30,2010-02-19,463513.26
30,2010-02-26,472330.71
30,2010-03-05,472591.07
30,2010-03-12,468189.93
30,2010-03-19,445736.36
30,2010-03-26,442457.35000000003
30,2010-04-02,457884.06
30,2010-04-09,454800.96
30,2010-04-16,471054.16000000003
30,2010-04-23,462454.39
30,2010-04-30,456140.34
30,2010-05-07,457883.94
30,2010-05-14,461868.09
30,2010-05-21,455751.84
30,2010-05-28,462474.16
30,2010-06-04,458343.7
30,2010-06-11,445530.16
30,2010-06-18,447727.51999999996
30,2010-06-25,453210.24
30,2010-07-02,450337.47
30,2010-07-09,436293.4
30,2010-07-16,438068.71
30,2010-07-23,440491.33
30,2010-07-30,437893.76
30,2010-08-06,441407.06
30,2010-08-13,444160.07
30,2010-08-20,447139.8
30,2010-08-27,443810.77999999997
30,2010-09-03,461548.98
30,2010-09-10,455162.92
30,2010-09-17,462058.19
30,2010-09-24,448392.17
30,2010-10-01,445475.3
30,2010-10-08,462080.47000000003
30,2010-10-15,453943.89
30,2010-10-22,459631.74
30,2010-10-29,438334.39
30,2010-11-05,484661.87
30,2010-11-12,431266.64
30,2010-11-19,423707.69
30,2010-11-26,462732.36
30,2010-12-03,407112.22000000003
30,2010-12-10,428631.91
30,2010-12-17,445332.27999999997
30,2010-12-24,519354.88
30,2010-12-31,397631.02
30,2011-01-07,451077.21
30,2011-01-14,465408.72
30,2011-01-21,439132.62
30,2011-01-28,425989.04
30,2011-02-04,490970.95
30,2011-02-11,470921.24
30,2011-02-18,417070.51
30,2011-02-25,432687.97000000003
30,2011-03-04,443334.71
30,2011-03-11,438529.81
30,2011-03-18,425470.83999999997
30,2011-03-25,431754.01
30,2011-04-01,437926.79
30,2011-04-08,443889.5
30,2011-04-15,426666.92
30,2011-04-22,445358.73
30,2011-04-29,423687.2
30,2011-05-06,438789.52
30,2011-05-13,424614.59
30,2011-05-20,435102.2
30,2011-05-27,429305.82
30,2011-06-03,432808.48
30,2011-06-10,424697.05
30,2011-06-17,435481.03
30,2011-06-24,422715.74
30,2011-07-01,428782.38
30,2011-07-08,419764.37
30,2011-07-15,420515.63
30,2011-07-22,423441.76
30,2011-07-29,414245.96
30,2011-08-05,431798.64
30,2011-08-12,412224.67
30,2011-08-19,414450.61000000004
30,2011-08-26,387944.83
30,2011-09-02,369722.32
30,2011-09-09,370897.82
30,2011-09-16,382914.66
30,2011-09-23,391837.56
30,2011-09-30,387001.13
30,2011-10-07,417528.26
30,2011-10-14,410711.99
30,2011-10-21,428958.53
30,2011-10-28,426151.88
30,2011-11-04,432359.04000000004
30,2011-11-11,409686.63
30,2011-11-18,436462.63
30,2011-11-25,452163.93
30,2011-12-02,412385.75
30,2011-12-09,436741.02
30,2011-12-16,441265.07999999996
30,2011-12-23,492022.68
30,2011-12-30,376777.45
30,2012-01-06,457030.86
30,2012-01-13,447023.91
30,2012-01-20,438760.62
30,2012-01-27,433037.66000000003
30,2012-02-03,434080.74
30,2012-02-10,451365.99
30,2012-02-17,435109.11
30,2012-02-24,425215.71
30,2012-03-02,438640.61
30,2012-03-09,446617.89
30,2012-03-16,413617.45
30,2012-03-23,430222.97000000003
30,2012-03-30,449603.91
30,2012-04-06,461511.92
30,2012-04-13,428784.7
30,2012-04-20,462909.41
30,2012-04-27,433744.83
30,2012-05-04,454477.54
30,2012-05-11,436070.45
30,2012-05-18,460945.14
30,2012-05-25,449355.91
30,2012-06-01,427021.18
30,2012-06-08,437222.94
30,2012-06-15,438523.24
30,2012-06-22,428554.63
30,2012-06-29,423192.4
30,2012-07-06,440553.42
30,2012-07-13,417640.33999999997
30,2012-07-20,427491.04
30,2012-07-27,424581.17
30,2012-08-03,425136.55
30,2012-08-10,430878.27999999997
30,2012-08-17,423351.15
30,2012-08-24,425296.64999999997
30,2012-08-31,439132.5
30,2012-09-07,433565.77
30,2012-09-14,437773.31
30,2012-09-21,443891.64
30,2012-09-28,425410.04
30,2012-10-05,446751.45
30,2012-10-12,434593.26
30,2012-10-19,437537.29
30,2012-10-26,439424.5
31,2010-02-05,1469252.05
31,2010-02-12,1543947.23
31,2010-02-19,1473386.75
31,2010-02-26,1344354.41
31,2010-03-05,1384870.51
31,2010-03-12,1366193.35
31,2010-03-19,1332261.01
31,2010-03-26,1229635.7
31,2010-04-02,1357600.68
31,2010-04-09,1395710.09
31,2010-04-16,1367448.28
31,2010-04-23,1280465.8
31,2010-04-30,1243200.24
31,2010-05-07,1381796.8
31,2010-05-14,1287288.59
31,2010-05-21,1337405.5999999999
31,2010-05-28,1309437.17
31,2010-06-04,1427624.5
31,2010-06-11,1377092.33
31,2010-06-18,1368090.08
31,2010-06-25,1303523.73
31,2010-07-02,1311704.92
31,2010-07-09,1315118.4
31,2010-07-16,1335433.72
31,2010-07-23,1276031.84
31,2010-07-30,1231993.14
31,2010-08-06,1352401.08
31,2010-08-13,1327719.34
31,2010-08-20,1376571.21
31,2010-08-27,1326621.98
31,2010-09-03,1302047.48
31,2010-09-10,1308179.02
31,2010-09-17,1294105.01
31,2010-09-24,1230250.25
31,2010-10-01,1213981.6400000001
31,2010-10-08,1300131.68
31,2010-10-15,1265852.43
31,2010-10-22,1262289.29
31,2010-10-29,1257921.28
31,2010-11-05,1324455.72
31,2010-11-12,1352780.76
31,2010-11-19,1359158.57
31,2010-11-26,1858856.06
31,2010-12-03,1338716.37
31,2010-12-10,1475685.1
31,2010-12-17,1714667.0
31,2010-12-24,2068942.97
31,2010-12-31,1198071.6
31,2011-01-07,1311986.87
31,2011-01-14,1350730.31
31,2011-01-21,1344167.13
31,2011-01-28,1254955.68
31,2011-02-04,1443206.46
31,2011-02-11,1539230.32
31,2011-02-18,1539063.91
31,2011-02-25,1365678.22
31,2011-03-04,1412721.18
31,2011-03-11,1405572.93
31,2011-03-18,1425559.02
31,2011-03-25,1357036.1
31,2011-04-01,1344890.73
31,2011-04-08,1416790.17
31,2011-04-15,1408464.08
31,2011-04-22,1461393.91
31,2011-04-29,1331137.96
31,2011-05-06,1388755.6099999999
31,2011-05-13,1408118.22
31,2011-05-20,1387365.19
31,2011-05-27,1342273.64
31,2011-06-03,1430348.1
31,2011-06-10,1425299.37
31,2011-06-17,1491039.14
31,2011-06-24,1375962.46
31,2011-07-01,1371889.27
31,2011-07-08,1423144.47
31,2011-07-15,1415473.91
31,2011-07-22,1401944.8
31,2011-07-29,1308122.15
31,2011-08-05,1428993.33
31,2011-08-12,1443311.49
31,2011-08-19,1487542.53
31,2011-08-26,1417267.07
31,2011-09-02,1385769.03
31,2011-09-09,1376670.27
31,2011-09-16,1363460.86
31,2011-09-23,1347607.74
31,2011-09-30,1285534.74
31,2011-10-07,1427383.24
31,2011-10-14,1378340.18
31,2011-10-21,1409310.4
31,2011-10-28,1346862.72
31,2011-11-04,1426405.46
31,2011-11-11,1444783.6400000001
31,2011-11-18,1445174.79
31,2011-11-25,1934099.65
31,2011-12-02,1388809.43
31,2011-12-09,1556798.94
31,2011-12-16,1611196.61
31,2011-12-23,2026176.14
31,2011-12-30,1355405.95
31,2012-01-06,1401232.52
31,2012-01-13,1377485.12
31,2012-01-20,1372504.9
31,2012-01-27,1259941.48
31,2012-02-03,1391479.9100000001
31,2012-02-10,1527688.58
31,2012-02-17,1570813.52
31,2012-02-24,1392543.37
31,2012-03-02,1427881.22
31,2012-03-09,1439034.86
31,2012-03-16,1481728.1300000001
31,2012-03-23,1365824.97
31,2012-03-30,1318854.22
31,2012-04-06,1496169.81
31,2012-04-13,1407842.91
31,2012-04-20,1407036.59
31,2012-04-27,1311352.25
31,2012-05-04,1391257.28
31,2012-05-11,1392938.06
31,2012-05-18,1441473.82
31,2012-05-25,1397094.26
31,2012-06-01,1404516.29
31,2012-06-08,1443285.79
31,2012-06-15,1431003.43
31,2012-06-22,1394065.76
31,2012-06-29,1349202.25
31,2012-07-06,1458059.42
31,2012-07-13,1374301.34
31,2012-07-20,1392395.2
31,2012-07-27,1303732.36
31,2012-08-03,1390174.63
31,2012-08-10,1386472.59
31,2012-08-17,1410181.7
31,2012-08-24,1379783.21
31,2012-08-31,1373651.49
31,2012-09-07,1358111.62
31,2012-09-14,1327705.44
31,2012-09-21,1373064.87
31,2012-09-28,1279080.58
31,2012-10-05,1363365.05
31,2012-10-12,1401113.42
31,2012-10-19,1378730.45
31,2012-10-26,1340232.55
32,2010-02-05,1087616.19
32,2010-02-12,1123566.1199999999
32,2010-02-19,1082559.06
32,2010-02-26,1053247.1
32,2010-03-05,1066566.74
32,2010-03-12,1093319.3699999999
32,2010-03-19,1059781.78
32,2010-03-26,1076021.58
32,2010-04-02,1131732.94
32,2010-04-09,1095889.22
32,2010-04-16,1082763.27
32,2010-04-23,1072474.8
32,2010-04-30,1066792.63
32,2010-05-07,1133657.58
32,2010-05-14,1079314.52
32,2010-05-21,1143819.35
32,2010-05-28,1205662.85
32,2010-06-04,1149234.96
32,2010-06-11,1192074.09
32,2010-06-18,1150191.72
32,2010-06-25,1124763.74
32,2010-07-02,1187988.64
32,2010-07-09,1077253.67
32,2010-07-16,1120172.24
32,2010-07-23,1109574.11
32,2010-07-30,1065350.56
32,2010-08-06,1144552.09
32,2010-08-13,1157975.68
32,2010-08-20,1189887.8599999999
32,2010-08-27,1140501.03
32,2010-09-03,1095932.51
32,2010-09-10,1028635.39
32,2010-09-17,1043962.36
32,2010-09-24,1067432.1
32,2010-10-01,1061089.56
32,2010-10-08,1085483.44
32,2010-10-15,1096692.88
32,2010-10-22,1102185.0
32,2010-10-29,1115138.51
32,2010-11-05,1063056.21
32,2010-11-12,1141019.1099999999
32,2010-11-19,1150729.89
32,2010-11-26,1634635.8599999999
32,2010-12-03,1200892.56
32,2010-12-10,1377322.73
32,2010-12-17,1557776.1
32,2010-12-24,1949183.14
32,2010-12-31,955463.84
32,2011-01-07,1046416.17
32,2011-01-14,1028206.51
32,2011-01-21,1078348.91
32,2011-01-28,1006814.85
32,2011-02-04,1070457.8
32,2011-02-11,1124357.2
32,2011-02-18,1183528.58
32,2011-02-25,1054754.67
32,2011-03-04,1106847.62
32,2011-03-11,1101458.21
32,2011-03-18,1100765.5
32,2011-03-25,1068719.22
32,2011-04-01,1051121.02
32,2011-04-08,1102975.59
32,2011-04-15,1120508.1400000001
32,2011-04-22,1210602.91
32,2011-04-29,1107494.55
32,2011-05-06,1181793.55
32,2011-05-13,1138162.76
32,2011-05-20,1145084.76
32,2011-05-27,1175447.49
32,2011-06-03,1167757.0
32,2011-06-10,1239741.34
32,2011-06-17,1192031.38
32,2011-06-24,1163869.52
32,2011-07-01,1199845.29
32,2011-07-08,1110244.52
32,2011-07-15,1144254.26
32,2011-07-22,1185674.48
32,2011-07-29,1169988.62
32,2011-08-05,1201694.1400000001
32,2011-08-12,1206795.74
32,2011-08-19,1221318.17
32,2011-08-26,1183740.91
32,2011-09-02,1152117.5
32,2011-09-09,1128237.3
32,2011-09-16,1142499.25
32,2011-09-23,1116140.29
32,2011-09-30,1088943.98
32,2011-10-07,1149448.02
32,2011-10-14,1175420.26
32,2011-10-21,1151258.74
32,2011-10-28,1185391.96
32,2011-11-04,1204628.28
32,2011-11-11,1182733.0
32,2011-11-18,1181651.55
32,2011-11-25,1684468.66
32,2011-12-02,1179773.88
32,2011-12-09,1415746.91
32,2011-12-16,1556017.91
32,2011-12-23,1959526.96
32,2011-12-30,1102367.65
32,2012-01-06,1099937.25
32,2012-01-13,1071598.36
32,2012-01-20,1080012.04
32,2012-01-27,1051864.6
32,2012-02-03,1156826.31
32,2012-02-10,1129422.86
32,2012-02-17,1243812.59
32,2012-02-24,1091822.72
32,2012-03-02,1153332.89
32,2012-03-09,1124537.97
32,2012-03-16,1138101.18
32,2012-03-23,1146632.46
32,2012-03-30,1108686.87
32,2012-04-06,1270577.01
32,2012-04-13,1171834.47
32,2012-04-20,1121405.91
32,2012-04-27,1126962.44
32,2012-05-04,1187384.53
32,2012-05-11,1187051.07
32,2012-05-18,1177539.71
32,2012-05-25,1232784.22
32,2012-06-01,1157557.79
32,2012-06-08,1246322.44
32,2012-06-15,1234759.54
32,2012-06-22,1196880.11
32,2012-06-29,1178211.81
32,2012-07-06,1214183.97
32,2012-07-13,1141184.66
32,2012-07-20,1167829.33
32,2012-07-27,1144901.52
32,2012-08-03,1183571.3499999999
32,2012-08-10,1227469.2
32,2012-08-17,1261306.3699999999
32,2012-08-24,1272809.11
32,2012-08-31,1183979.27
32,2012-09-07,1126685.95
32,2012-09-14,1156377.47
32,2012-09-21,1159119.6
32,2012-09-28,1157111.15
32,2012-10-05,1202775.24
32,2012-10-12,1176681.31
32,2012-10-19,1199292.06
32,2012-10-26,1219979.29
33,2010-02-05,274593.43
33,2010-02-12,294882.83
33,2010-02-19,296850.83
33,2010-02-26,284052.77
33,2010-03-05,291484.89
33,2010-03-12,312161.0
33,2010-03-19,282235.73
33,2010-03-26,262893.76
33,2010-04-02,274634.52
33,2010-04-09,325201.05
33,2010-04-16,307779.64
33,2010-04-23,263263.02
33,2010-04-30,275883.23
33,2010-05-07,326870.13
33,2010-05-14,331173.51
33,2010-05-21,294264.2
33,2010-05-28,279246.33
33,2010-06-04,285100.0
33,2010-06-11,310800.79
33,2010-06-18,272399.08
33,2010-06-25,259419.91
33,2010-07-02,267495.76
33,2010-07-09,302423.93
33,2010-07-16,280937.84
33,2010-07-23,252734.31
33,2010-07-30,242047.03
33,2010-08-06,262789.95
33,2010-08-13,265367.51
33,2010-08-20,230519.49
33,2010-08-27,224031.19
33,2010-09-03,237405.82
33,2010-09-10,272834.88
33,2010-09-17,246277.18
33,2010-09-24,231976.84
33,2010-10-01,224294.39
33,2010-10-08,266484.19
33,2010-10-15,251732.91999999998
33,2010-10-22,234175.92
33,2010-10-29,213538.32
33,2010-11-05,246124.61
33,2010-11-12,272803.94
33,2010-11-19,224639.76
33,2010-11-26,240044.57
33,2010-12-03,209986.25
33,2010-12-10,253050.1
33,2010-12-17,238875.26
33,2010-12-24,249246.8
33,2010-12-31,219804.85
33,2011-01-07,243948.82
33,2011-01-14,259527.75
33,2011-01-21,244856.44
33,2011-01-28,231155.9
33,2011-02-04,234218.03
33,2011-02-11,276198.74
33,2011-02-18,252349.6
33,2011-02-25,242901.21
33,2011-03-04,245435.80000000002
33,2011-03-11,270921.44
33,2011-03-18,247234.47
33,2011-03-25,238084.08
33,2011-04-01,232769.09
33,2011-04-08,271924.73
33,2011-04-15,275749.56
33,2011-04-22,248603.3
33,2011-04-29,248561.86
33,2011-05-06,257031.19
33,2011-05-13,279466.87
33,2011-05-20,239206.26
33,2011-05-27,239431.85
33,2011-06-03,243477.03
33,2011-06-10,258427.38999999998
33,2011-06-17,238172.66
33,2011-06-24,238433.53
33,2011-07-01,226702.36000000002
33,2011-07-08,262717.71
33,2011-07-15,265003.47
33,2011-07-22,238915.05000000002
33,2011-07-29,224806.96
33,2011-08-05,242456.39
33,2011-08-12,274721.85
33,2011-08-19,242771.37
33,2011-08-26,237095.82
33,2011-09-02,239198.36
33,2011-09-09,281842.27999999997
33,2011-09-16,262407.57
33,2011-09-23,234793.12
33,2011-09-30,229731.98
33,2011-10-07,262159.13
33,2011-10-14,272487.33
33,2011-10-21,233543.08000000002
33,2011-10-28,231319.96
33,2011-11-04,236157.12
33,2011-11-11,271961.04
33,2011-11-18,251294.5
33,2011-11-25,255996.47
33,2011-12-02,220060.35
33,2011-12-09,270373.05
33,2011-12-16,259638.35
33,2011-12-23,256235.19
33,2011-12-30,215359.21
33,2012-01-06,267058.08
33,2012-01-13,279447.22000000003
33,2012-01-20,244899.19999999998
33,2012-01-27,236920.49
33,2012-02-03,256091.32
33,2012-02-10,282552.58
33,2012-02-17,266300.98
33,2012-02-24,242526.7
33,2012-03-02,248051.53
33,2012-03-09,287346.29
33,2012-03-16,278067.73
33,2012-03-23,246970.97
33,2012-03-30,251327.67
33,2012-04-06,275911.97000000003
33,2012-04-13,312698.67
33,2012-04-20,261837.2
33,2012-04-27,249798.75
33,2012-05-04,270497.51
33,2012-05-11,295841.84
33,2012-05-18,276899.95
33,2012-05-25,261851.74000000002
33,2012-06-01,261131.09
33,2012-06-08,286082.76
33,2012-06-15,290444.31
33,2012-06-22,261666.29
33,2012-06-29,244338.31
33,2012-07-06,273690.37
33,2012-07-13,287033.64
33,2012-07-20,253205.88999999998
33,2012-07-27,249134.32
33,2012-08-03,258533.12
33,2012-08-10,297753.49
33,2012-08-17,270097.76
33,2012-08-24,247672.56
33,2012-08-31,237129.81
33,2012-09-07,286428.78
33,2012-09-14,277417.53
33,2012-09-21,252709.58000000002
33,2012-09-28,242813.51
33,2012-10-05,265444.9
33,2012-10-12,291781.14999999997
33,2012-10-19,254412.34
33,2012-10-26,253731.13
34,2010-02-05,956228.96
34,2010-02-12,994610.99
34,2010-02-19,983963.07
34,2010-02-26,905756.13
34,2010-03-05,918295.79
34,2010-03-12,921247.88
34,2010-03-19,892070.82
34,2010-03-26,880742.35
34,2010-04-02,979428.66
34,2010-04-09,950684.2
34,2010-04-16,923344.54
34,2010-04-23,910240.68
